feature,importance
resistance_distance_5,0.15104973158997567
resistance_distance_10,0.14991369388680026
resistance_distance_20,0.07416406573034434
support_distance_10,0.05869944138615871
price_position_5,0.04905358160472211
support_distance_5,0.0461827835701007
support_distance_20,0.039960469846180895
bb_position,0.025640895038149706
rsi,0.020993807505852214
high_change_5d,0.020451724508653662
price_position_in_range_30,0.019088464555425698
price_position_50,0.019028316869287853
macd_signal,0.01693045226311834
stoch_d,0.016903798517776212
price_sma_10_distance_ma,0.016462904871398686
volatility_ratio_20d,0.016049273965863853
atr_ratio,0.015219946743646323
price_sma_50_distance_ma,0.015093103978480215
macd_volume_interaction_volume_ratio_20,0.015074088778341559
trend_strength_60,0.014885016233419507
days_since_start,0.014880988090546709
price_volatility_ratio,0.01476879848248527
realized_volatility_10d,0.014068302891243781
high_low_ratio_20d,0.013912229567529247
price_change_60d,0.01370278592065945
trend_strength_20,0.013681905817927123
day_of_year,0.013548070593402963
mfi,0.01332283084166762
sma_60,0.013234178381773737
high_low_ratio_60d,0.012877217288748934
sma_120_distance,0.012870475900338959
relative_strength_sma_200,0.012356587124217493
price_change_30d,0.012204898888225069
vwap,0.011861312096501788
near_resistance_20,0.009109342018012376
near_support_20,0.002754514653023
stock splits,0.0
