feature,importance
macd_signal,0.13553917639485136
rsi_ma,0.07134428184240613
trend_strength_60,0.07052963126678113
volatility_30d_annualized,0.06686060238660461
open,0.061983969132452896
price_channel_position_30,0.046934685774493334
cci,0.04233969621637597
relative_strength_200,0.03885776040628573
momentum_60,0.03864951330444679
price_change_60d,0.03727620216635486
sma_200_ratio,0.033031730734861035
price_position_5,0.03192263420678349
momentum_20,0.02589142620138888
roc_20,0.02560579141466222
price_momentum_20,0.025194639725849115
price_change_20d,0.02473402660153879
price_sma_5_distance_ma,0.019655512061257374
volume_std_60,0.01958966731730662
high_change_5d,0.018090207029897536
close,0.01604594862762954
sma_50_ratio,0.01188403979018127
price_sma_50_distance,0.011687533505237858
vpt,0.011406343383008518
vpt_ratio,0.011184499631474295
ema_50_ratio,0.010046756841953166
bb_position,0.0093199437727227
sma_100_ratio,0.008196392597004528
sma_120_ratio,0.007228650972823864
price_change_30d,0.006386966431037294
momentum_30,0.005808596782947967
stoch_d,0.005284320862660786
rsi,0.0051380622481077606
sma_120_distance,0.0049163079016403535
price_position_10,0.00415366460972533
price_sma_10_distance_ma,0.0038630303605996096
price_change_5d,0.003565255717469027
stoch_k,0.003486233738824527
williams_r,0.0031396817371826275
sma_10_ratio,0.002931097780038756
price_sma_10_distance,0.0028693417121790476
ema_30_ratio,0.0022715380890542666
price_momentum_5,0.002264153435881924
sma_20_ratio,0.002243975488390496
roc_5,0.002223008747373141
price_sma_20_distance,0.002194747323868847
relative_strength,0.0018231500630384232
ema_30_distance,0.0017816393207111642
momentum_5,0.0014394925560469794
price_position_50,0.0011144493845311012
ema_20_ratio,7.002240205706895e-05
