feature,importance
open,0.028989055069486038
macd_signal,0.028409324165663736
close,0.026470039926386125
volume_std_60,0.02608577681933238
trend_strength_60,0.023131290184276905
momentum_30,0.022489789432431333
momentum_60,0.02208875419297995
vwap_ratio,0.021278337969449047
volatility_30d_ma,0.02102347642992194
price_change_30d,0.02083425044653187
price_change_60d,0.020748650255794324
volatility_5d_annualized,0.02056081742792398
rsi_ma,0.020487621736535566
price_sma_5_distance_ma,0.020219580433793974
stoch_d,0.020117170126325776
volatility_5d,0.019650457961154014
vpt_ratio,0.018479578521837885
price_position_5,0.018010625792902017
cci,0.01797288305002012
sma_50_ratio,0.01779366420535583
vpt,0.01765217317796665
price_channel_position_60,0.017562841983771706
price_sma_10_distance_ma,0.01748455940000076
relative_strength_200_ma,0.017457057976045347
sma_120_ratio,0.017249365105236766
ema_50_ratio,0.017207623705365563
price_sma_20_distance_ma,0.01718476158316068
price_channel_position_30,0.016586707080063816
high_change_5d,0.016502747853765508
roc_20,0.016282720464849767
relative_strength_200,0.016188494230408343
momentum_20,0.015899030183967156
williams_r,0.015520089850992654
price_change_20d,0.015354027248511344
price_momentum_20,0.01528403969851784
high_change_10d,0.015256365771869108
price_sma_50_distance,0.015255241681422498
sma_120_distance,0.015037621972452246
sma_200_ratio,0.01483432026798146
stoch_k,0.014763486677793735
ema_60_ratio,0.01465788876787121
ema_60_distance,0.014592523165890079
price_position_50,0.014338080154244594
price_momentum_5,0.014336135449038539
sma_100_ratio,0.014045807459737868
price_change_5d,0.01345693172818615
bb_position,0.013096374942892605
rsi,0.012538023066811382
price_sma_10_distance,0.01246821930126171
momentum_5,0.012435187659634864
price_position_10,0.012300757817881466
roc_5,0.012012516498012967
ema_10_ratio,0.011353672605967835
price_sma_20_distance,0.011259602210892557
sma_20_ratio,0.011209678324735333
sma_10_ratio,0.010114837011344073
relative_strength,0.009939160482149377
ema_20_ratio,0.009444360466468744
ema_30_ratio,0.008752626371522389
ema_30_distance,0.008243196453210451
