feature,importance
ema_50_ratio,0.03524261
price_sma_10_distance,0.033108924
price_change_60d,0.032939117
macd_signal,0.029168312
rsi_ma,0.02869966
vpt_ratio,0.028284483
price_channel_position_30,0.028097484
volatility_30d,0.025874099
sma_120_distance,0.025617866
price_change_20d,0.024983358
sma_100_ratio,0.02469771
price_sma_5_distance_ma,0.02468778
cci,0.02464765
open,0.024432622
sma_50_ratio,0.02395494
momentum_20,0.023853557
price_position_5,0.022971697
sma_120_ratio,0.022935139
roc_5,0.022886941
vpt,0.022415787
momentum_30,0.021920037
price_position_50,0.021484315
ema_20_ratio,0.021243136
sma_10_ratio,0.021108966
price_position_10,0.02109595
sma_200_ratio,0.02102602
volume_std_60,0.020950343
stoch_d,0.020764489
trend_strength_60,0.020691743
momentum_60,0.020369867
sma_20_ratio,0.018605126
high_change_5d,0.01846361
williams_r,0.018412849
stoch_k,0.01832149
relative_strength_200,0.018036617
price_sma_10_distance_ma,0.01801512
close,0.01786741
ema_30_ratio,0.017371777
rsi,0.017091509
price_momentum_20,0.016939867
bb_position,0.015212199
ema_30_distance,0.014769979
price_change_30d,0.013455572
price_sma_50_distance,0.012616026
relative_strength,0.010155569
momentum_5,0.009892713
price_momentum_5,0.004617984
price_sma_20_distance,0.0
roc_20,0.0
price_change_5d,0.0
