feature,importance
volume_ratio_5,0.09428034794734612
atr,0.07472921692856109
volatility_10d_annualized,0.04797314774446316
volatility_10d,0.04682182277546481
open,0.04456399480071612
low_change_3d,0.0390288060069015
price_acceleration,0.037508753393050216
ema_20,0.03489257090821755
low_change_5d,0.03477331493400406
day_of_year,0.03375696415972123
sma_200_ratio,0.030081060916828925
bb_width_ratio,0.02800804675550979
volume_ma_5,0.026467660814504468
high,0.026329896336305496
macd_signal_momentum,0.025379660224558214
macd_histogram,0.023913152417772723
close,0.02375008723805579
price_sma_5_distance_ma,0.022265736524333064
bb_middle,0.02140210508860882
sma_20,0.020315550168036912
low_change_2d,0.019347292960689433
ema_10,0.017945354781470073
volume_ma_20,0.017492286440192125
low,0.0168827536138791
bb_lower,0.016359283054479083
vwap_ratio,0.014392938381290936
bb_width,0.013512534244164464
price_sma_20_distance_ma,0.011840892433715626
sma_10,0.011291562548305002
ema_5,0.01020397334266322
vpt,0.010183100608506666
ema_50,0.009845262989084435
price_sma_10_distance_ma,0.009698228010306901
roc_5,0.009182374239299292
day_cos,0.008675251801484962
price_change_5d,0.008535378731294434
volume_change,0.00822564024307012
momentum_5,0.007587775593862938
sma_20_ratio,0.007064290474626003
sma_10_ratio,0.007053939717840449
price_momentum_5,0.006537961580140139
sma_50,0.0063281704440087926
bb_upper,0.00616761824498868
sma_5,0.004644195276243399
month_sin,0.00388141136752223
month,0.0008786327939116096
stock splits,0.0
capital gains,0.0
dividends,0.0
rsi_oversold,0.0
