feature,importance
low_change_3d,3.4871987e-06
resistance_distance_5,3.1477432e-06
pvt_ratio,3.127711e-06
vol_mom_interaction_volatility_20d_momentum_5,2.9807077e-06
volume_ratio_60,2.9346265e-06
high_change_5d,2.5371828e-06
ema_5_ratio,2.5022018e-06
atr_ratio,2.4284138e-06
support_distance_20,2.3890468e-06
price_change_5d,2.296691e-06
resistance_distance_20,2.2569252e-06
rsi_macd_interaction,2.2115541e-06
price_sma_10_distance_ma,2.0130676e-06
price_volatility_ratio,2.0114871e-06
support_distance_5,2.006294e-06
roc_20,1.9787597e-06
resistance_distance_10,1.8313274e-06
volatility_ratio_20d,1.8059156e-06
relative_strength_sma_50_ma,1.7979746e-06
price_change_30d,1.7952664e-06
sma_120_distance,1.7912636e-06
price_change_60d,1.741169e-06
rsi_trend_interaction_trend_strength_20,1.5751194e-06
relative_strength_sma_20,1.5597219e-06
support_distance_10,1.5577416e-06
near_support_5,1.5545593e-06
macd_signal,1.4696527e-06
days_since_start,1.3567648e-06
price_position_5,1.3561618e-06
price_position_50,1.2989246e-06
stoch_d,1.2957375e-06
relative_strength_sma_200,1.2833209e-06
rsi_ma,1.2655319e-06
price_position_10,1.2336834e-06
trend_strength_60,1.0470269e-06
near_resistance_10,9.685692e-07
near_support_10,8.770315e-07
near_resistance_20,8.375303e-07
stock splits,3.978579e-07
