true_label,pred_prob_0,pred_prob_1,prediction
1,0.62546295,0.37453705,0
0,0.4076587,0.5923413,1
0,0.3678074,0.6321926,1
1,0.4038428,0.5961572,1
0,0.36888117,0.63111883,1
0,0.22669548,0.7733045,1
0,0.4597813,0.5402187,1
1,0.5851475,0.4148525,0
0,0.58042216,0.41957784,0
0,0.536396,0.46360397,0
0,0.712118,0.287882,0
0,0.4032017,0.5967983,1
1,0.56265724,0.4373428,0
1,0.27057707,0.7294229,1
1,0.44925725,0.55074275,1
0,0.6235037,0.3764963,0
0,0.49712682,0.5028732,1
1,0.56030613,0.43969387,0
1,0.5566691,0.44333085,0
1,0.769785,0.23021501,0
1,0.89764833,0.10235168,0
1,0.8206452,0.17935482,0
1,0.79612464,0.20387535,0
0,0.8805171,0.119482875,0
0,0.88195086,0.11804913,0
0,0.71872336,0.28127664,0
0,0.59137297,0.40862706,0
1,0.35827398,0.641726,1
0,0.5221405,0.47785947,0
0,0.4429552,0.5570448,1
0,0.5616528,0.4383472,0
1,0.7188208,0.28117916,0
1,0.8241063,0.17589372,0
1,0.93999076,0.06000922,0
1,0.69963825,0.30036178,0
1,0.7567483,0.24325171,0
0,0.8265287,0.17347126,0
0,0.85254574,0.14745425,0
0,0.81714386,0.18285614,0
1,0.7747321,0.22526792,0
0,0.651394,0.348606,0
0,0.64607644,0.35392353,0
0,0.5548526,0.44514737,0
0,0.61442876,0.38557124,0
0,0.7729149,0.22708513,0
0,0.7720339,0.22796611,0
0,0.8613282,0.13867183,0
0,0.7837483,0.21625167,0
0,0.8114581,0.18854187,0
1,0.4811356,0.5188644,1
0,0.30205685,0.69794315,1
0,0.537578,0.46242204,0
1,0.16790843,0.83209157,1
0,0.41512942,0.5848706,1
0,0.60890186,0.3910981,0
0,0.5400742,0.45992577,0
1,0.60957414,0.39042586,0
1,0.39740664,0.60259336,1
1,0.32731116,0.67268884,1
1,0.50561315,0.49438685,0
1,0.7697679,0.23023215,0
1,0.8198289,0.18017107,0
1,0.42255574,0.57744426,1
1,0.32439458,0.6756054,1
1,0.8418564,0.15814357,0
1,0.84569657,0.15430342,0
0,0.86276436,0.13723567,0
0,0.6931025,0.3068975,0
0,0.6166024,0.3833976,0
1,0.29650468,0.7034953,1
0,0.20123178,0.7987682,1
0,0.1762039,0.8237961,1
0,0.20280099,0.797199,1
0,0.08890039,0.9110996,1
0,0.08745366,0.91254634,1
0,0.19331133,0.80668867,1
0,0.12241709,0.8775829,1
0,0.40414834,0.59585166,1
0,0.4018458,0.5981542,1
1,0.5501622,0.4498378,0
1,0.20174259,0.7982574,1
1,0.5851789,0.4148211,0
1,0.71415645,0.28584355,0
0,0.63506436,0.36493564,0
0,0.775542,0.22445801,0
1,0.86544746,0.13455255,0
1,0.84897804,0.15102196,0
1,0.73750144,0.26249856,0
0,0.6002501,0.39974985,0
1,0.48666888,0.5133311,1
1,0.56577027,0.43422973,0
0,0.6359819,0.36401808,0
0,0.27749288,0.7225071,1
0,0.2635765,0.7364235,1
0,0.16504836,0.83495164,1
0,0.40022278,0.5997772,1
0,0.43978792,0.5602121,1
0,0.39642936,0.60357064,1
1,0.52666926,0.4733307,0
0,0.70159256,0.2984074,0
1,0.47083616,0.52916384,1
1,0.7882728,0.2117272,0
0,0.72052646,0.27947357,0
0,0.7909316,0.20906845,0
0,0.8369316,0.1630684,0
0,0.7685601,0.23143989,0
0,0.6677575,0.33224246,0
1,0.5704011,0.42959893,0
1,0.5598923,0.4401077,0
0,0.48072982,0.5192702,1
0,0.47517532,0.5248247,1
0,0.7258286,0.2741714,0
1,0.5464188,0.4535812,0
1,0.3868103,0.6131897,1
0,0.61520225,0.38479775,0
0,0.71563315,0.28436682,0
0,0.4131136,0.5868864,1
0,0.9122355,0.08776448,0
1,0.7619155,0.2380845,0
1,0.27931285,0.72068715,1
1,0.42823678,0.5717632,1
1,0.5648228,0.4351772,0
1,0.72559184,0.27440816,0
0,0.9596725,0.040327515,0
0,0.8727607,0.1272393,0
0,0.82693875,0.17306125,0
0,0.4173867,0.5826133,1
0,0.60494196,0.39505804,0
0,0.66297174,0.33702826,0
1,0.8066467,0.19335327,0
1,0.81459945,0.18540056,0
0,0.7845979,0.2154021,0
1,0.85379183,0.14620814,0
0,0.89708513,0.10291485,0
0,0.93940514,0.060594883,0
0,0.91886854,0.08113146,0
0,0.9293439,0.0706561,0
1,0.8698033,0.1301967,0
1,0.89471114,0.10528883,0
1,0.737916,0.262084,0
1,0.8820748,0.11792525,0
0,0.7179953,0.28200474,0
0,0.76810503,0.23189498,0
0,0.8376601,0.1623399,0
1,0.56571627,0.43428376,0
1,0.77814716,0.22185285,0
0,0.8362335,0.16376652,0
1,0.23558432,0.7644157,1
0,0.6895195,0.31048048,0
0,0.5166993,0.48330072,0
0,0.639855,0.360145,0
0,0.80837125,0.19162874,0
1,0.78351414,0.21648584,0
1,0.46233475,0.53766525,1
1,0.62744224,0.37255773,0
0,0.54967165,0.45032832,0
0,0.75083613,0.24916387,0
0,0.93730485,0.06269512,0
