feature,importance
resistance_distance_5,0.10501408
resistance_distance_10,0.07311226
support_distance_10,0.050449282
price_position_5,0.049337145
price_position_10,0.047738977
ema_5_ratio,0.042758748
price_position_50,0.037554726
near_resistance_10,0.03491943
pvt_ratio,0.03397135
days_since_start,0.033166032
support_distance_5,0.030063234
support_distance_20,0.029072931
resistance_distance_20,0.027171712
relative_strength_sma_20,0.024810767
rsi_ma,0.02325874
stoch_d,0.02214144
macd_signal,0.021020591
volatility_ratio_20d,0.019626277
sma_120_ratio,0.019535823
low_change_3d,0.01906425
relative_strength_sma_200,0.018898683
rsi_trend_interaction_trend_strength_20,0.018795948
rsi_macd_interaction,0.018714301
price_change_30d,0.01756003
volume_ratio_60,0.017216409
high_change_5d,0.017002447
price_change_60d,0.016934223
near_resistance_20,0.016237542
trend_strength_60,0.014349895
momentum_20,0.014287925
vol_mom_interaction_volatility_20d_momentum_5,0.013671034
price_sma_10_distance_ma,0.012936964
atr_ratio,0.012749108
price_change_5d,0.012670037
price_sma_50_distance_ma,0.011764732
price_volatility_ratio,0.011594436
near_support_10,0.010828432
stock splits,0.0
near_support_5,0.0
