true_label,pred_prob_0,pred_prob_1,prediction
1,0.9394962,0.06050376,0
0,0.94923097,0.050769005,0
0,0.81815463,0.18184538,0
0,0.21648294,0.78351706,1
0,0.0625757,0.9374243,1
0,0.3237933,0.6762067,1
0,0.5585788,0.4414212,0
0,0.5001903,0.49980968,0
0,0.59016114,0.40983886,0
0,0.8087816,0.1912184,0
0,0.8792028,0.12079723,0
0,0.91325665,0.086743325,0
1,0.8718649,0.1281351,0
1,0.8726343,0.12736574,0
1,0.84803635,0.15196365,0
0,0.97706807,0.02293195,0
0,0.9073211,0.0926789,0
1,0.7952087,0.2047913,0
1,0.89532596,0.104674056,0
1,0.98608655,0.01391343,0
1,0.98173434,0.018265646,0
1,0.9938192,0.0061808345,0
0,0.99586093,0.0041390536,0
0,0.99660736,0.0033926296,0
0,0.99641645,0.0035835686,0
0,0.9802144,0.019785585,0
0,0.9903161,0.00968388,0
1,0.9762402,0.023759762,0
0,0.97761065,0.022389343,0
0,0.9727059,0.027294086,0
0,0.9810674,0.018932583,0
1,0.9091036,0.09089644,0
1,0.94842553,0.05157449,0
1,0.98466194,0.015338081,0
1,0.93089265,0.06910733,0
0,0.9834607,0.016539257,0
0,0.9792507,0.020749286,0
0,0.99056286,0.009437119,0
0,0.99246496,0.007535033,0
0,0.99800336,0.001996632,0
0,0.99297434,0.007025647,0
0,0.9634418,0.036558237,0
0,0.96369183,0.036308147,0
0,0.94606817,0.053931832,0
0,0.9810761,0.018923905,0
0,0.9977379,0.0022621115,0
0,0.9568858,0.04311421,0
0,0.9548432,0.045156784,0
0,0.92532337,0.07467663,0
0,0.933608,0.066392,0
0,0.95775145,0.042248543,0
0,0.9622758,0.037724197,0
0,0.69830996,0.30169004,0
0,0.96249413,0.037505884,0
0,0.98021114,0.019788891,0
0,0.9876058,0.012394169,0
1,0.9971939,0.002806126,0
1,0.9897496,0.010250402,0
1,0.8625461,0.13745388,0
1,0.99699444,0.0030055887,0
1,0.9805749,0.019425092,0
1,0.9906573,0.009342685,0
1,0.68529224,0.31470776,0
1,0.95236117,0.047638826,0
0,0.9981881,0.0018119169,0
1,0.99426347,0.005736515,0
0,0.99619895,0.0038010315,0
0,0.969468,0.030531982,0
0,0.9012171,0.09878289,0
0,0.6802509,0.31974915,0
0,0.7240986,0.27590138,0
0,0.68400425,0.31599575,0
0,0.8275796,0.17242038,0
0,0.3719622,0.6280378,1
0,0.6533401,0.3466599,0
0,0.9129058,0.08709419,0
0,0.935915,0.06408502,0
0,0.9547343,0.045265652,0
0,0.9031833,0.096816726,0
1,0.9763396,0.0236604,0
1,0.9831914,0.016808627,0
1,0.95722353,0.04277645,0
1,0.9427416,0.057258442,0
0,0.7166223,0.2833777,0
0,0.98867416,0.011325825,0
0,0.99218714,0.007812876,0
1,0.99293786,0.007062127,0
1,0.99648166,0.0035183628,0
0,0.9828156,0.01718435,0
0,0.99300396,0.0069960495,0
0,0.9636474,0.03635258,0
0,0.99284196,0.007158046,0
0,0.9898292,0.010170833,0
0,0.7390101,0.2609899,0
0,0.8270991,0.1729009,0
0,0.9588264,0.041173548,0
0,0.9496262,0.050373815,0
0,0.8498243,0.15017569,0
0,0.5927026,0.4072974,0
0,0.8322123,0.16778766,0
1,0.94462633,0.055373695,0
0,0.9853978,0.014602209,0
0,0.9809693,0.0190307,0
0,0.9869985,0.013001502,0
0,0.9937683,0.006231711,0
0,0.9719771,0.028022861,0
0,0.9968355,0.0031645165,0
0,0.9918292,0.008170766,0
0,0.9808283,0.01917173,0
0,0.9156864,0.084313594,0
0,0.8750098,0.124990255,0
0,0.9481621,0.05183791,0
1,0.9540827,0.04591728,0
0,0.8370612,0.16293879,0
0,0.9373317,0.06266829,0
0,0.96689904,0.033100933,0
0,0.9689223,0.031077707,0
0,0.955262,0.044737987,0
0,0.9006087,0.09939127,0
1,0.8410518,0.15894817,0
1,0.8106322,0.18936777,0
1,0.9316446,0.06835536,0
1,0.9795202,0.020479785,0
0,0.9854344,0.0145655945,0
0,0.98997873,0.010021288,0
0,0.99321204,0.0067879576,0
0,0.92492205,0.075077936,0
0,0.86427486,0.13572517,0
0,0.848063,0.15193702,0
1,0.918413,0.081586994,0
0,0.94529223,0.05470776,0
0,0.8992911,0.10070889,0
0,0.9622585,0.037741493,0
0,0.97035366,0.029646311,0
0,0.99130017,0.008699813,0
0,0.96339816,0.036601864,0
0,0.92803746,0.071962535,0
1,0.9287001,0.07129992,0
1,0.77169913,0.22830088,0
1,0.949018,0.050982006,0
1,0.9348165,0.06518353,0
0,0.98631656,0.013683427,0
0,0.96300775,0.03699225,0
0,0.99196255,0.0080374405,0
0,0.8230867,0.17691332,0
1,0.9663425,0.03365747,0
0,0.984383,0.015616994,0
1,0.8111281,0.1888719,0
0,0.89836437,0.10163565,0
0,0.9001638,0.09983616,0
0,0.94850034,0.051499683,0
0,0.99440205,0.005597919,0
1,0.98725724,0.012742741,0
1,0.93928015,0.060719874,0
0,0.9760715,0.023928517,0
0,0.98520064,0.014799333,0
0,0.86830133,0.13169865,0
0,0.9857115,0.014288494,0
