feature,importance
volume_ratio_5,0.09444838572335841
atr,0.0748381213794662
volatility_10d,0.04804785983698693
volatility_10d_annualized,0.04688316845353088
open,0.04440553976646016
low_change_3d,0.03892088702026024
price_acceleration,0.03751542482380255
ema_20,0.035000383376192296
low_change_5d,0.034778863349657296
day_of_year,0.033640306249613026
sma_200_ratio,0.030071979967018433
bb_width_ratio,0.027926913675474428
high,0.026631514563098254
volume_ma_5,0.026446675760688595
macd_signal_momentum,0.025198346955092266
close,0.023875432931172894
macd_histogram,0.023763759712224542
price_sma_5_distance_ma,0.022153967351260063
bb_middle,0.021314860167660588
sma_20,0.02055859149712494
low_change_2d,0.01945682059704818
ema_10,0.017963773122018467
volume_ma_20,0.017549039115841377
low,0.017176199280970177
bb_lower,0.01653775669023734
vwap_ratio,0.014275994235585326
bb_width,0.013487903400936927
price_sma_20_distance_ma,0.011839093658624707
sma_10,0.011324835969377871
ema_5,0.010203973342663219
vpt,0.010180441162567604
ema_50,0.009845962163695146
price_sma_10_distance_ma,0.009697180597752438
roc_5,0.008991210961756216
price_change_5d,0.008535378731294433
day_cos,0.008465237726122203
volume_change,0.008186188989089965
momentum_5,0.00759369429069312
sma_10_ratio,0.006965405317301443
sma_20_ratio,0.006943555364958904
price_momentum_5,0.006577301479660147
sma_50,0.006332627772277412
bb_upper,0.006167618244988679
sma_5,0.004644195276243398
month_sin,0.0037589971542406875
month,0.0008786327939116095
stock splits,0.0
capital gains,0.0
dividends,0.0
rsi_oversold,0.0
