feature,importance
low_change_3d,5.134627e-06
vpt_ratio,4.993654e-06
volume_ratio_60,4.8191528e-06
vol_mom_interaction_volatility_20d_momentum_5,4.446176e-06
sma_5_ratio,3.955159e-06
roc_5,3.9449137e-06
price_change_3d,3.9255865e-06
macd_volume_interaction_volume_ratio_20,3.7947984e-06
high_change_5d,3.7696218e-06
relative_strength,3.7165732e-06
roc_10,3.5647067e-06
price_sma_10_distance_ma,3.4455682e-06
price_sma_10_distance,3.013351e-06
price_volatility_ratio,2.811278e-06
price_position_50,2.7831738e-06
price_change_30d,2.631666e-06
relative_strength_200,2.5952452e-06
sma_120_distance,2.58515e-06
rsi,2.5544848e-06
rsi_ma,2.5161812e-06
macd_signal,2.4997792e-06
rsi_macd_interaction,2.4781664e-06
price_sma_50_distance_ma,2.463065e-06
bb_position,2.4067292e-06
price_change_60d,2.3531722e-06
volume_std_60,2.0686398e-06
rsi_trend_interaction_trend_strength_20,1.7836621e-06
trend_strength_60,1.7789756e-06
price_position_10,1.6885878e-06
stoch_d,1.6246552e-06
price_position_5,1.5287314e-06
sma_cross_20_60,1.1449163e-06
