true_label,pred_prob_0,pred_prob_1,prediction
0,0.8767365023446803,0.12326349765531969,0
0,0.9192126052856964,0.08078739471430374,0
0,0.8002385693844138,0.1997614306155864,0
1,0.6558991190571262,0.34410088094287344,0
1,0.5102456271461798,0.4897543728538201,0
1,0.2232595457334097,0.7767404542665902,1
1,0.21174012281554827,0.7882598771844519,1
0,0.8752930723315977,0.12470692766840229,0
0,0.8838064279001179,0.11619357209988236,0
1,0.4474685080622234,0.5525314919377767,1
0,0.8264778247070071,0.17352217529299283,0
0,0.7697712186115259,0.23022878138847425,0
0,0.6866638641531021,0.31333613584689785,0
1,0.5726365074140868,0.4273634925859131,0
0,0.9647779254567894,0.03522207454321078,0
0,0.985771038110974,0.014228961889025997,0
0,0.9200450811297594,0.07995491887024041,0
0,0.46285298793193547,0.5371470120680647,1
1,0.388747388812932,0.611252611187068,1
1,0.32652021908625045,0.6734797809137498,1
1,0.2912911908640751,0.7087088091359252,1
0,0.8865487604075156,0.11345123959248421,0
0,0.6725994745449718,0.3274005254550279,0
1,0.3043120012518742,0.6956879987481257,1
1,0.15662878489649817,0.8433712151035018,1
1,0.17670852539698423,0.8232914746030157,1
1,0.3666291735384292,0.6333708264615706,1
1,0.3406958497446864,0.6593041502553137,1
1,0.5838980588821855,0.4161019411178144,0
0,0.9798514847003541,0.020148515299645776,0
0,0.9737013091574923,0.02629869084250781,0
0,0.7900731981852261,0.209926801814774,0
0,0.6597784059664648,0.34022159403353536,0
1,0.31931556061814853,0.6806844393818515,1
0,0.69570671368723,0.3042932863127701,0
0,0.567402068906027,0.43259793109397293,0
0,0.3152577213164671,0.6847422786835328,1
1,0.21854341520939413,0.7814565847906059,1
1,0.2066011302400971,0.7933988697599026,1
1,0.20717343053098136,0.7928265694690181,1
1,0.26487546945487234,0.7351245305451273,1
1,0.8789697918082736,0.12103020819172658,0
0,0.8642324626954142,0.13576753730458577,0
0,0.8686811322721796,0.13131886772782042,0
0,0.9682745700933395,0.03172542990666047,0
1,0.6459794904062005,0.35402050959379977,0
0,0.6940505548198768,0.30594944518012357,0
0,0.8141403182653144,0.1858596817346857,0
0,0.8421552808147975,0.15784471918520226,0
0,0.5791591273383166,0.4208408726616833,0
0,0.7073524881436293,0.29264751185637045,0
0,0.7116380778508092,0.2883619221491908,0
0,0.8682502424710479,0.13174975752895224,0
0,0.8770151615814483,0.12298483841855194,0
0,0.5358588402702279,0.464141159729772,0
1,0.2722718331324052,0.727728166867595,1
0,0.4240162304622785,0.5759837695377216,1
0,0.7184611196164755,0.28153888038352437,0
1,0.5841316750102271,0.4158683249897727,0
0,0.9510725450310066,0.048927454968993346,0
0,0.7744155696156791,0.22558443038432077,0
0,0.8637542679796121,0.13624573202038773,0
1,0.6626097086647066,0.33739029133529314,0
1,0.7074777526808141,0.29252224731918613,0
1,0.5267206715098436,0.47327932849015675,0
1,0.5906339963126177,0.4093660036873819,0
1,0.3463398768363173,0.6536601231636829,1
1,0.3123095486468578,0.6876904513531424,1
1,0.3689661109222239,0.6310338890777762,1
1,0.33241046745461916,0.6675895325453809,1
1,0.6366459864286838,0.3633540135713163,0
1,0.6253848226889402,0.37461517731105975,0
0,0.9048698925306092,0.09513010746939138,0
0,0.8774458185708639,0.12255418142913634,0
0,0.9300489457761394,0.0699510542238604,0
1,0.4721998863640969,0.527800113635903,1
0,0.8636960569961866,0.13630394300381343,0
0,0.5352399385217259,0.46476006147827414,0
0,0.7894588629779901,0.21054113702201024,0
0,0.5962565640117677,0.40374343598823226,0
0,0.7243291792630305,0.27567082073696947,0
0,0.9376206022506498,0.06237939774935068,0
0,0.6242631805176857,0.3757368194823142,0
0,0.7080484588155193,0.29195154118448047,0
0,0.7288573561440802,0.2711426438559199,0
1,0.20225369725722733,0.7977463027427723,1
1,0.21526937774036853,0.7847306222596315,1
1,0.37071529216032223,0.6292847078396778,1
1,0.5299473508079534,0.4700526491920465,0
0,0.9380680171636696,0.06193198283633024,0
0,0.805055548993458,0.19494445100654206,0
1,0.4735623380879662,0.5264376619120337,1
1,0.32451276935424994,0.6754872306457504,1
1,0.31618762924070415,0.683812370759296,1
0,0.9503314507561927,0.04966854924380715,0
1,0.7311117772354362,0.26888822276456387,0
1,0.639782938561132,0.3602170614388679,0
0,0.5787517937458567,0.4212482062541432,0
0,0.5412414040092163,0.45875859599078367,0
0,0.9171909329228529,0.08280906707714708,0
0,0.7183479712978789,0.28165202870212047,0
0,0.8643330003049914,0.1356669996950087,0
0,0.2706214265445243,0.7293785734554754,1
0,0.3712369779076908,0.6287630220923094,1
1,0.3610571187612963,0.6389428812387038,1
0,0.8186815400963248,0.1813184599036752,0
1,0.30837615037519084,0.6916238496248092,1
1,0.41466060675735894,0.5853393932426413,1
0,0.948416062880822,0.051583937119178164,0
0,0.7298441726585757,0.2701558273414245,0
0,0.802931719763536,0.19706828023646403,0
0,0.9851156242727183,0.01488437572728159,0
0,0.6188944458796167,0.38110555412038316,0
