feature,importance
close,1.334875e-06
vpt_ratio,1.1784421e-06
high_change_5d,1.0459416e-06
momentum_20,1.0421508e-06
relative_strength,1.0412563e-06
open,1.0314999e-06
ema_30_distance,1.0211793e-06
price_sma_10_distance_ma,9.973296e-07
price_sma_20_distance,9.880263e-07
ema_30_ratio,9.321837e-07
price_momentum_20,9.301918e-07
roc_20,9.29012e-07
price_change_20d,9.1136036e-07
sma_10_ratio,9.037568e-07
relative_strength_200,8.881448e-07
price_change_30d,8.791765e-07
sma_20_ratio,8.360586e-07
ema_50_ratio,8.022184e-07
rsi_ma,7.967471e-07
price_momentum_5,7.7816435e-07
vpt,7.729772e-07
sma_50_ratio,7.503057e-07
price_sma_10_distance,7.351538e-07
volatility_30d_annualized,7.3155996e-07
volume_std_60,7.2797013e-07
price_change_60d,7.160335e-07
sma_120_ratio,7.106795e-07
sma_120_distance,7.0336966e-07
price_sma_5_distance_ma,6.986119e-07
momentum_5,6.8474293e-07
macd_signal,6.704681e-07
trend_strength_60,6.654339e-07
price_sma_50_distance,6.6090684e-07
rsi,6.590872e-07
sma_100_ratio,6.226989e-07
bb_position,6.078511e-07
momentum_30,5.895886e-07
ema_20_ratio,5.569807e-07
roc_5,5.4998577e-07
cci,5.344681e-07
momentum_60,5.0512716e-07
price_channel_position_30,4.9438813e-07
price_change_5d,4.720788e-07
sma_200_ratio,4.5918932e-07
price_position_50,4.2575243e-07
stoch_d,3.9927326e-07
stoch_k,3.309583e-07
williams_r,3.1496387e-07
price_position_10,2.4708024e-07
price_position_5,2.458598e-07
