true_label,pred_prob_0,pred_prob_1,prediction
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,0.4765027165412903,0.5234972834587097,1.0
0,0.4773131012916565,0.5226868987083435,1.0
0,0.47816699743270874,0.5218330025672913,1.0
0,0.4790496230125427,0.5209503769874573,1.0
0,0.4798097610473633,0.5201902389526367,1.0
0,0.480268657207489,0.519731342792511,1.0
0,0.4803391695022583,0.5196608304977417,1.0
0,0.48041021823883057,0.5195897817611694,1.0
1,0.4803508520126343,0.5196491479873657,1.0
0,0.48023009300231934,0.5197699069976807,1.0
1,0.4802371859550476,0.5197628140449524,1.0
1,0.48019593954086304,0.519804060459137,1.0
0,0.4803203344345093,0.5196796655654907,1.0
0,0.480644166469574,0.519355833530426,1.0
0,0.48116594552993774,0.5188340544700623,1.0
0,0.481697142124176,0.518302857875824,1.0
0,0.4822508692741394,0.5177491307258606,1.0
1,0.48269617557525635,0.5173038244247437,1.0
1,0.4828609228134155,0.5171390771865845,1.0
0,0.48274147510528564,0.5172585248947144,1.0
0,0.4827086925506592,0.5172913074493408,1.0
0,0.48270028829574585,0.5172997117042542,1.0
1,0.4827268123626709,0.5172731876373291,1.0
1,0.482468843460083,0.517531156539917,1.0
0,0.4821532368659973,0.5178467631340027,1.0
0,0.48201173543930054,0.5179882645606995,1.0
0,0.48208391666412354,0.5179160833358765,1.0
0,0.4820702075958252,0.5179297924041748,1.0
1,0.4817873239517212,0.5182126760482788,1.0
1,0.48113393783569336,0.5188660621643066,1.0
1,0.47994816303253174,0.5200518369674683,1.0
1,0.47873055934906006,0.5212694406509399,1.0
1,0.47741377353668213,0.5225862264633179,1.0
0,0.4766482710838318,0.5233517289161682,1.0
0,0.47550201416015625,0.5244979858398438,1.0
0,0.4743649959564209,0.5256350040435791,1.0
0,0.4734758734703064,0.5265241265296936,1.0
0,0.472877562046051,0.527122437953949,1.0
0,0.4729422330856323,0.5270577669143677,1.0
1,0.47337377071380615,0.5266262292861938,1.0
1,0.47333061695098877,0.5266693830490112,1.0
0,0.47290968894958496,0.527090311050415,1.0
1,0.47239887714385986,0.5276011228561401,1.0
0,0.4719223380088806,0.5280776619911194,1.0
0,0.47151821851730347,0.5284817814826965,1.0
0,0.4711604118347168,0.5288395881652832,1.0
0,0.4710381031036377,0.5289618968963623,1.0
1,0.47127997875213623,0.5287200212478638,1.0
1,0.4715234041213989,0.5284765958786011,1.0
1,0.4718092083930969,0.5281907916069031,1.0
1,0.472084641456604,0.527915358543396,1.0
0,0.4723619222640991,0.5276380777359009,1.0
0,0.4726752042770386,0.5273247957229614,1.0
0,0.4729204773902893,0.5270795226097107,1.0
1,0.47318559885025024,0.5268144011497498,1.0
1,0.4733465909957886,0.5266534090042114,1.0
0,0.47327935695648193,0.5267206430435181,1.0
1,0.4733617305755615,0.5266382694244385,1.0
0,0.47338104248046875,0.5266189575195312,1.0
0,0.47325122356414795,0.526748776435852,1.0
0,0.4733203053474426,0.5266796946525574,1.0
0,0.47338855266571045,0.5266114473342896,1.0
1,0.47326356172561646,0.5267364382743835,1.0
1,0.4728124141693115,0.5271875858306885,1.0
1,0.47238707542419434,0.5276129245758057,1.0
0,0.4722177982330322,0.5277822017669678,1.0
0,0.4720684289932251,0.5279315710067749,1.0
0,0.4718587398529053,0.5281412601470947,1.0
