feature,importance
ema_60_distance,0.027748821
macd_signal,0.025212776
volatility_30d_ma,0.025096625
sma_120_ratio,0.021790296
sma_100_ratio,0.021461459
vwap_ratio,0.021420328
close,0.021415869
price_sma_5_distance_ma,0.021393131
sma_120_distance,0.021380654
price_position_50,0.02073972
momentum_30,0.020686898
open,0.020612411
vpt_ratio,0.020299375
momentum_20,0.02016782
volume_std_60,0.019966388
bb_position,0.019819932
price_position_10,0.019745253
trend_strength_60,0.019698134
momentum_5,0.019663261
rsi_ma,0.019662328
price_change_60d,0.019310566
price_sma_50_distance,0.019309314
sma_200_ratio,0.019283863
ema_30_ratio,0.01865018
ema_10_ratio,0.018522425
roc_5,0.01851389
stoch_k,0.01844037
momentum_60,0.018335735
cci,0.018314559
sma_50_ratio,0.018284583
price_momentum_20,0.017787592
price_sma_20_distance_ma,0.01769293
ema_50_ratio,0.017054155
ema_20_ratio,0.016991217
stoch_d,0.016367737
volatility_5d_annualized,0.0160588
high_change_10d,0.015641928
vpt,0.015522126
price_channel_position_30,0.015299416
relative_strength_200_ma,0.015274469
price_sma_10_distance_ma,0.015025663
price_position_5,0.015022436
price_change_30d,0.014930461
price_channel_position_60,0.014283806
williams_r,0.013493641
high_change_5d,0.013397155
rsi,0.013229475
price_sma_20_distance,0.013072779
relative_strength,0.01224912
volatility_5d,0.011807112
sma_10_ratio,0.011402412
price_change_20d,0.011277487
price_sma_10_distance,0.010837163
ema_60_ratio,0.0094086975
roc_20,0.009203141
relative_strength_200,0.009191184
sma_20_ratio,0.009093179
ema_30_distance,0.008217137
price_momentum_5,0.006220616
price_change_5d,0.0
