true_label,pred_prob_0,pred_prob_1,prediction
1,0.4650935,0.5349065,1
0,0.19237089,0.8076291,1
0,0.48409992,0.5159001,1
1,0.027844787,0.9721552,1
0,0.12131685,0.87868315,1
0,0.079927325,0.9200727,1
0,0.20723742,0.7927626,1
1,0.6564811,0.3435189,0
0,0.32340956,0.67659044,1
0,0.35319477,0.6468052,1
0,0.6476209,0.35237908,0
0,0.19256842,0.8074316,1
1,0.587069,0.41293103,0
1,0.29684418,0.7031558,1
1,0.4487977,0.5512023,1
0,0.79294246,0.20705754,0
0,0.74624753,0.25375244,0
1,0.68906957,0.31093043,0
1,0.5984291,0.40157095,0
1,0.9811687,0.018831328,0
1,0.98403543,0.01596458,0
1,0.9961002,0.0038998353,0
1,0.9909519,0.009048079,0
0,0.9545384,0.045461576,0
0,0.9895644,0.010435589,0
0,0.9804293,0.019570703,0
0,0.80506754,0.19493246,0
1,0.34971243,0.65028757,1
0,0.90545076,0.09454926,0
0,0.71045685,0.28954312,0
0,0.932522,0.06747802,0
1,0.9566197,0.043380342,0
1,0.98056513,0.019434882,0
1,0.9996783,0.00032166706,0
1,0.7114028,0.28859723,0
1,0.94492614,0.055073872,0
0,0.95490795,0.04509203,0
0,0.97287625,0.027123746,0
0,0.9552224,0.04477757,0
1,0.97779804,0.022201983,0
0,0.8733126,0.1266874,0
0,0.92825055,0.07174945,0
0,0.6859745,0.31402552,0
0,0.15768015,0.84231985,1
0,0.8830514,0.11694863,0
0,0.91310006,0.086899936,0
0,0.96608937,0.03391066,0
0,0.80611193,0.19388804,0
0,0.5464834,0.45351663,0
1,0.26530808,0.7346919,1
0,0.033142686,0.9668573,1
0,0.22669148,0.7733085,1
1,0.01955694,0.98044306,1
0,0.582342,0.41765797,0
0,0.5002513,0.4997487,0
0,0.5275217,0.47247827,0
1,0.92156893,0.07843107,0
1,0.6896206,0.3103794,0
1,0.79934305,0.20065695,0
1,0.91554904,0.08445099,0
1,0.9383869,0.0616131,0
1,0.926779,0.07322102,0
1,0.23527527,0.76472473,1
1,0.25795525,0.74204475,1
1,0.9220774,0.0779226,0
1,0.9022265,0.0977735,0
0,0.9725514,0.027448596,0
0,0.95764035,0.042359676,0
0,0.4925024,0.5074976,1
1,0.05358255,0.94641745,1
0,0.06239003,0.93761,1
0,0.042483807,0.9575162,1
0,0.075020134,0.92497987,1
0,0.0023015141,0.9976985,1
0,0.0069103837,0.9930896,1
0,0.52444744,0.47555253,0
0,0.2485618,0.7514382,1
0,0.45326293,0.5467371,1
0,0.54575527,0.4542447,0
1,0.8090993,0.19090068,0
1,0.15938747,0.84061253,1
1,0.80497056,0.19502944,0
1,0.8459884,0.15401162,0
0,0.8985469,0.10145311,0
0,0.97545075,0.024549235,0
1,0.99844486,0.0015551479,0
1,0.99419856,0.0058014207,0
1,0.96665716,0.03334283,0
0,0.88265306,0.11734696,0
1,0.8427132,0.15728681,0
1,0.737725,0.262275,0
0,0.72135854,0.27864146,0
0,0.09743762,0.9025624,1
0,0.11595178,0.8840482,1
0,0.040315688,0.9596843,1
0,0.33042896,0.66957104,1
0,0.23992753,0.76007247,1
0,0.14095885,0.85904115,1
1,0.4204523,0.5795477,1
0,0.69705486,0.30294517,0
1,0.5162393,0.4837607,0
1,0.98085546,0.019144531,0
0,0.9009417,0.099058285,0
0,0.9671955,0.032804504,0
0,0.9536309,0.046369083,0
0,0.91562223,0.08437774,0
0,0.92594445,0.07405553,0
1,0.65289557,0.3471044,0
1,0.66864854,0.33135146,0
0,0.5488945,0.45110545,0
0,0.39162427,0.6083757,1
0,0.7728954,0.2271046,0
1,0.83643776,0.16356222,0
1,0.55925477,0.4407452,0
0,0.7464379,0.25356206,0
0,0.638573,0.361427,0
0,0.31207335,0.68792665,1
0,0.9917035,0.008296469,0
1,0.9592182,0.04078182,0
1,0.14200735,0.85799265,1
1,0.13053262,0.8694674,1
1,0.73540235,0.26459762,0
1,0.9717778,0.028222227,0
0,0.9955613,0.0044386974,0
0,0.9602793,0.039720695,0
0,0.9396483,0.060351755,0
0,0.32398927,0.6760107,1
0,0.7472863,0.25271368,0
0,0.6268698,0.37313023,0
1,0.8210447,0.17895529,0
1,0.9372361,0.06276393,0
0,0.98796195,0.012038078,0
1,0.9945256,0.0054743816,0
0,0.9977662,0.0022338224,0
0,0.9991585,0.0008414865,0
0,0.9914705,0.008529467,0
0,0.99676824,0.0032317871,0
1,0.9552301,0.04476989,0
1,0.99575895,0.004241031,0
1,0.80218446,0.19781552,0
1,0.96742344,0.032576557,0
0,0.69995177,0.3000482,0
0,0.9335537,0.066446304,0
0,0.90560347,0.09439653,0
1,0.66962415,0.33037585,0
1,0.7288642,0.27113584,0
0,0.9821857,0.01781429,0
1,0.03863442,0.9613656,1
0,0.54906887,0.45093113,0
0,0.16905624,0.83094376,1
0,0.29130566,0.70869434,1
0,0.7750678,0.22493218,0
1,0.34314537,0.6568546,1
1,0.030616581,0.9693834,1
1,0.59725034,0.40274963,0
0,0.57844603,0.42155397,0
0,0.97809315,0.021906877,0
0,0.9906908,0.009309177,0
