feature,importance
momentum_20,1.9582155e-06
vpt_ratio,1.8854029e-06
ema_20_ratio,1.6461056e-06
volatility_5d_annualized,1.5126993e-06
high_change_10d,1.4847692e-06
price_change_20d,1.2468115e-06
open,1.1385213e-06
roc_20,1.1026877e-06
price_sma_20_distance,1.102242e-06
roc_5,1.0845059e-06
ema_60_ratio,1.0543142e-06
bb_position,1.0443284e-06
relative_strength_200,1.0308722e-06
relative_strength,1.0221775e-06
sma_120_distance,1.0134501e-06
price_sma_10_distance_ma,1.0077969e-06
volatility_30d_ma,9.980436e-07
close,9.4360644e-07
price_sma_5_distance_ma,9.327553e-07
rsi,8.827499e-07
ema_30_distance,8.8011683e-07
sma_120_ratio,8.786127e-07
sma_20_ratio,8.575008e-07
ema_10_ratio,8.397109e-07
price_sma_50_distance,8.254031e-07
vpt,8.1862896e-07
volume_std_60,8.049352e-07
price_position_10,8.009425e-07
price_sma_20_distance_ma,7.950991e-07
ema_30_ratio,7.854769e-07
momentum_60,7.757035e-07
williams_r,7.6986106e-07
price_change_30d,7.685047e-07
price_sma_10_distance,7.681288e-07
high_change_5d,7.5901823e-07
sma_50_ratio,7.496875e-07
vwap_ratio,7.382449e-07
price_change_5d,7.0747564e-07
ema_60_distance,7.012192e-07
price_momentum_20,7.00502e-07
sma_10_ratio,6.862709e-07
cci,6.8493256e-07
price_change_60d,6.840718e-07
volatility_5d,6.8059154e-07
macd_signal,6.7776523e-07
momentum_5,6.7675353e-07
sma_200_ratio,6.6497563e-07
price_momentum_5,6.5155155e-07
price_channel_position_60,6.444022e-07
price_channel_position_30,6.136981e-07
relative_strength_200_ma,5.422314e-07
momentum_30,5.3888226e-07
trend_strength_60,5.317607e-07
price_position_5,5.2378255e-07
price_position_50,5.237354e-07
rsi_ma,5.2292273e-07
ema_50_ratio,4.955938e-07
stoch_d,4.849771e-07
sma_100_ratio,4.7309675e-07
stoch_k,4.5791091e-07
