feature,importance
target_confidence,0.7770282082948831
volume_std_60,0.046304377421470554
rsi_ma,0.03547141937261553
vpt,0.03514977285200368
macd_signal,0.017119823565705027
trend_strength_60,0.015138238882788658
open,0.011077908957549587
price_sma_50_distance,0.00876825180137736
sma_50_ratio,0.005915628163479325
volatility_30d_annualized,0.0056688955325644805
volatility_30d,0.005500272396796194
vpt_ratio,0.00415068181052495
price_channel_position_30,0.003992433858498176
momentum_60,0.003906261350921512
price_sma_10_distance_ma,0.003637256446935899
close,0.003093756308996282
rsi,0.0028561139669787076
price_change_60d,0.0025268601150737124
cci,0.0021563534741839514
ema_50_ratio,0.0018649923183400403
sma_100_ratio,0.0015306845179014008
sma_120_ratio,0.0011749791829008649
sma_10_ratio,0.0009353674360355337
price_change_30d,0.0009040632913446532
price_sma_10_distance,0.0007491176219738218
price_sma_5_distance_ma,0.0006177031380532424
sma_120_distance,0.0005888572636475605
momentum_5,0.000522682043219329
roc_5,0.0004818752378475363
bb_position,0.00043063813160204285
momentum_30,0.0003099371775451063
price_momentum_5,0.00025866756037200305
stoch_d,0.00014551428523494912
momentum_20,2.2406220635351256e-05
ema_30_ratio,0.0
ema_30_distance,0.0
price_position_50,0.0
stoch_k,0.0
roc_20,0.0
sma_20_ratio,0.0
relative_strength,0.0
price_sma_20_distance,0.0
ema_20_ratio,0.0
williams_r,0.0
price_momentum_20,0.0
price_change_20d,0.0
price_change_5d,0.0
price_position_10,0.0
high_change_5d,0.0
price_position_5,0.0
