feature,importance
ema_20_ratio,1.5945666e-06
price_sma_50_distance,1.407859e-06
vwap_ratio,1.2831513e-06
roc_10,1.2683302e-06
bb_position,1.2647727e-06
price_sma_20_distance,1.2581872e-06
capital gains,1.1797603e-06
momentum_20,1.1775788e-06
volume_ma_20,1.1574405e-06
momentum_10,1.1535041e-06
sma_200_ratio,1.1364203e-06
williams_r,1.1278706e-06
sma_50_ratio,1.1212586e-06
roc_20,1.1187617e-06
target_confidence,1.1185883e-06
high_change_5d,1.107377e-06
price_sma_20_distance_ma,1.0946263e-06
stoch_k,1.0812221e-06
price_position_50,1.0670459e-06
ema_50_ratio,1.0490063e-06
volume,1.048468e-06
price_sma_10_distance_ma,1.0422774e-06
price_change_10d,1.0394444e-06
high_change_10d,1.0378506e-06
sma_20_ratio,1.0372121e-06
price_change_5d,1.036289e-06
sma_10_ratio,1.0237014e-06
volatility_10d_annualized,1.0142057e-06
volume_sma_20,9.893008e-07
cci,9.815371e-07
rsi_ma,9.733778e-07
macd_signal,9.5162e-07
macd,9.412163e-07
price_momentum_10,9.4034374e-07
high_low_spread_pct,9.3387723e-07
ema_10_ratio,9.302823e-07
price_sma_50_distance_ma,9.290131e-07
momentum_5,9.1884095e-07
price_momentum_5,9.0743316e-07
vpt_ratio,8.9958155e-07
rsi,8.9665133e-07
vpt,8.9656885e-07
relative_strength,8.815852e-07
roc_5,8.8098335e-07
stock splits,8.725229e-07
price_position_10,8.634784e-07
price_sma_10_distance,8.175296e-07
price_momentum_20,8.125069e-07
stoch_d,7.684889e-07
price_sma_5_distance_ma,7.14918e-07
