feature,importance
atr,0.039257558507995366
volume_ratio_5,0.039100690921364874
price_sma_5_distance_ma,0.03290281364756605
low_change_2d,0.031674419227376266
volume_ma_5,0.030688508508131793
bb_width_ratio,0.030556651286504182
price_sma_20_distance_ma,0.03026391864453272
ema_20,0.030184140561032392
volume_change,0.030079456930848503
volatility_10d_annualized,0.028757219417059277
price_sma_10_distance_ma,0.02777999332480506
sma_10_ratio,0.027239994822968353
volatility_10d,0.02596176656828488
price_change_5d,0.02493231714516641
macd_signal_momentum,0.02463832562656451
low,0.02322022872143818
ema_5,0.023016091380638915
volume_ma_20,0.02227847706735805
close,0.02226384576789839
sma_10,0.022090934538044584
day_of_year,0.021923877184533678
ema_10,0.021753981990520765
high,0.02092130429811632
vwap_ratio,0.020917068559924163
sma_20_ratio,0.020879247645633765
low_change_5d,0.0202079700572194
sma_50,0.0194329251149341
bb_width,0.0193430665930321
low_change_3d,0.0186387111991576
bb_lower,0.018267993656859775
vpt,0.01780858375670993
momentum_5,0.017589005756989677
sma_200_ratio,0.017491558263789137
bb_middle,0.01714012312791996
price_momentum_5,0.01699554388307818
sma_20,0.01621740814799222
price_acceleration,0.01613201555475852
roc_5,0.015965828580956964
ema_50,0.01403800899579882
bb_upper,0.013956626223046331
sma_5,0.013196705333008575
macd_histogram,0.013025843391287253
open,0.01298652595786319
month,0.01245715344283805
month_sin,0.008155639677718887
day_cos,0.006361249192889948
dividends,0.0013086817978440542
capital gains,0.0
stock splits,0.0
rsi_oversold,0.0
