feature,importance
vpt_ratio,2.8231268e-06
ema_30_ratio,2.186167e-06
price_sma_20_distance,2.1529945e-06
close,2.0240786e-06
price_sma_10_distance_ma,1.9342237e-06
volatility_30d,1.8095408e-06
open,1.8065789e-06
relative_strength,1.7733722e-06
high_change_5d,1.6435785e-06
roc_20,1.6318369e-06
price_change_20d,1.580148e-06
ema_30_distance,1.5327387e-06
price_change_30d,1.5204461e-06
momentum_5,1.4120587e-06
rsi_ma,1.3876664e-06
cci,1.3805841e-06
price_change_60d,1.3795513e-06
sma_50_ratio,1.3693883e-06
macd_signal,1.3551695e-06
volatility_30d_annualized,1.3508792e-06
price_sma_5_distance_ma,1.3391892e-06
sma_120_ratio,1.2726072e-06
sma_10_ratio,1.2673551e-06
sma_20_ratio,1.2484097e-06
vpt,1.2251122e-06
momentum_30,1.2010637e-06
momentum_60,1.1264347e-06
price_sma_10_distance,1.100865e-06
sma_120_distance,1.0719478e-06
volume_std_60,1.0718817e-06
ema_50_ratio,1.0546983e-06
momentum_20,1.0228085e-06
price_change_5d,1.0184341e-06
price_momentum_5,1.0061273e-06
roc_5,9.960083e-07
ema_20_ratio,9.818077e-07
rsi,9.515917e-07
price_sma_50_distance,9.3255835e-07
trend_strength_60,8.2867166e-07
sma_100_ratio,8.178095e-07
bb_position,7.9514217e-07
price_position_50,7.626455e-07
stoch_d,7.380403e-07
price_channel_position_30,7.226132e-07
price_momentum_20,7.171674e-07
stoch_k,6.6386747e-07
price_position_10,5.513273e-07
williams_r,5.2028975e-07
price_position_5,4.634092e-07
target_confidence,4.136549e-07
