feature,importance
price_sma_5_distance_ma,5.1286685e-07
volatility_10d_annualized,5.0123515e-07
close,4.858829e-07
open,4.5296719e-07
low_change_3d,4.3984426e-07
low_change_2d,4.0811292e-07
sma_20,4.067847e-07
bb_upper,4.0502118e-07
volume_ma_5,4.037562e-07
price_momentum_5,3.8516868e-07
vwap_ratio,3.615242e-07
ema_50,3.5982038e-07
month,3.551761e-07
bb_width_ratio,3.5173804e-07
month_sin,3.4540753e-07
roc_5,3.3866561e-07
sma_10_ratio,3.3400414e-07
sma_10,3.3171474e-07
day_of_year,3.2185847e-07
volume_ma_20,3.1941596e-07
vpt,3.057172e-07
low,3.024291e-07
dividends,2.9698074e-07
ema_5,2.9624934e-07
bb_lower,2.9578118e-07
volatility_10d,2.9474003e-07
sma_200_ratio,2.891515e-07
sma_20_ratio,2.84092e-07
rsi_oversold,2.789767e-07
ema_10,2.7744994e-07
volume_change,2.7454408e-07
sma_5,2.6909075e-07
volume_ratio_5,2.6603396e-07
capital gains,2.6572638e-07
bb_width,2.641447e-07
high,2.6386377e-07
sma_50,2.6334766e-07
macd_histogram,2.388124e-07
momentum_5,2.3760313e-07
low_change_5d,2.3640051e-07
macd_signal_momentum,2.3396846e-07
atr,2.3162762e-07
price_sma_10_distance_ma,2.2321333e-07
price_sma_20_distance_ma,2.1731339e-07
bb_middle,2.1477919e-07
ema_20,2.1362213e-07
price_acceleration,2.1287272e-07
stock splits,2.0147803e-07
price_change_5d,2.0082891e-07
day_cos,1.718454e-07
