feature,importance
bb_position,1.2305846e-06
target_confidence,1.0376594e-06
price_sma_20_distance,1.0188759e-06
open,9.71728e-07
relative_strength,8.956016e-07
price_sma_10_distance,8.8623034e-07
price_momentum_20,8.805959e-07
macd_signal,8.691008e-07
volatility_30d,8.223901e-07
sma_120_distance,8.1156315e-07
price_position_50,8.0374576e-07
volume_std_60,7.968506e-07
price_sma_50_distance,7.9401804e-07
ema_50_ratio,7.9116404e-07
volatility_30d_annualized,7.885336e-07
price_channel_position_30,7.838569e-07
price_momentum_5,7.535331e-07
close,7.466278e-07
momentum_60,7.4218957e-07
sma_120_ratio,7.3131883e-07
roc_5,7.228482e-07
momentum_30,7.201892e-07
stoch_d,7.120596e-07
roc_20,6.994842e-07
williams_r,6.9203963e-07
vpt,6.8984133e-07
rsi,6.8330314e-07
price_change_5d,6.7736136e-07
vpt_ratio,6.727793e-07
sma_100_ratio,6.6274475e-07
ema_20_ratio,6.4365474e-07
ema_30_distance,6.348128e-07
trend_strength_60,6.0627303e-07
rsi_ma,6.0557403e-07
price_position_10,5.988773e-07
sma_10_ratio,5.9405045e-07
sma_50_ratio,5.933818e-07
momentum_20,5.800342e-07
high_change_5d,5.7980924e-07
stoch_k,5.7971465e-07
price_sma_5_distance_ma,5.5200576e-07
price_position_5,5.3945286e-07
momentum_5,5.381781e-07
price_change_20d,5.3689377e-07
price_change_60d,5.307715e-07
sma_20_ratio,5.1691495e-07
price_sma_10_distance_ma,5.138638e-07
price_change_30d,5.0422506e-07
cci,4.6323308e-07
ema_30_ratio,4.629624e-07
