feature,importance
ema_30_distance,0.03822867
macd_signal,0.033451807
price_change_60d,0.030669503
sma_50_ratio,0.02958204
open,0.027638081
volume_std_60,0.026064599
momentum_30,0.025928369
vpt_ratio,0.025605544
momentum_60,0.025548832
cci,0.024395194
rsi_ma,0.023969777
roc_20,0.023799937
close,0.0237644
roc_5,0.023503914
price_sma_5_distance_ma,0.023367759
volatility_30d_annualized,0.022749696
momentum_5,0.022458268
price_change_30d,0.022442939
price_position_5,0.02221751
price_channel_position_30,0.02219127
sma_20_ratio,0.022178935
ema_50_ratio,0.02161541
sma_200_ratio,0.021514762
williams_r,0.021384478
sma_120_ratio,0.021219777
stoch_k,0.021167492
momentum_20,0.020884039
trend_strength_60,0.02030747
high_change_5d,0.019548517
sma_10_ratio,0.01929623
price_sma_20_distance,0.01913654
price_sma_10_distance_ma,0.01904301
price_sma_50_distance,0.01869078
bb_position,0.018479297
stoch_d,0.01826113
vpt,0.017968701
rsi,0.017681237
ema_20_ratio,0.017567143
price_sma_10_distance,0.017398752
ema_30_ratio,0.016478527
sma_120_distance,0.016458493
price_position_10,0.015525483
sma_100_ratio,0.015188309
relative_strength_200,0.015063629
price_position_50,0.012900221
price_momentum_20,0.0089303255
price_momentum_5,0.007873674
relative_strength,0.0006596063
price_change_20d,0.0
price_change_5d,0.0
