true_label,pred_prob_0,pred_prob_1,prediction
1,0.39051682,0.6094832,1
0,0.28628916,0.71371084,1
0,0.34913152,0.6508685,1
1,0.107109904,0.8928901,1
0,0.26633245,0.73366755,1
0,0.2952782,0.7047218,1
0,0.30338722,0.6966128,1
1,0.5720509,0.4279491,0
0,0.5289234,0.4710766,0
0,0.5014589,0.49854115,0
0,0.6431928,0.35680717,0
0,0.43974954,0.56025046,1
1,0.61905664,0.38094336,0
1,0.41602713,0.5839729,1
1,0.5420301,0.4579699,0
0,0.7548616,0.24513838,0
0,0.67829514,0.32170483,0
1,0.77905726,0.22094277,0
1,0.6748272,0.32517278,0
1,0.94494367,0.05505634,0
1,0.94199646,0.058003537,0
1,0.96486354,0.03513643,0
1,0.8975683,0.10243169,0
0,0.87775403,0.12224599,0
0,0.94561815,0.054381832,0
0,0.8028226,0.19717741,0
0,0.49670243,0.50329757,1
1,0.39453602,0.605464,1
0,0.54133147,0.45866853,0
0,0.5033769,0.4966231,0
0,0.7208986,0.27910137,0
1,0.82382196,0.17617804,0
1,0.9250481,0.07495191,0
1,0.98660535,0.013394645,0
1,0.75826085,0.24173915,0
1,0.82925826,0.17074174,0
0,0.84584564,0.15415438,0
0,0.90004367,0.09995632,0
0,0.89719236,0.102807656,0
1,0.8225504,0.17744957,0
0,0.579277,0.42072302,0
0,0.6005267,0.3994733,0
0,0.4156757,0.5843243,1
0,0.44705975,0.55294025,1
0,0.7384465,0.2615535,0
0,0.71603227,0.2839677,0
0,0.8708633,0.12913665,0
0,0.6629722,0.3370278,0
0,0.5823958,0.41760418,0
1,0.37960845,0.62039155,1
0,0.09144747,0.9085525,1
0,0.20208704,0.79791296,1
1,0.065905154,0.93409485,1
0,0.5247952,0.47520486,0
0,0.40965837,0.5903416,1
0,0.51893544,0.4810646,0
1,0.637941,0.362059,0
1,0.53522235,0.46477765,0
1,0.6400361,0.35996392,0
1,0.48281312,0.5171869,1
1,0.8093764,0.19062358,0
1,0.8210685,0.17893147,0
1,0.2728631,0.7271369,1
1,0.49732655,0.50267345,1
1,0.908399,0.09160103,0
1,0.85529864,0.14470133,0
0,0.92086387,0.0791361,0
0,0.87621284,0.12378714,0
0,0.62247276,0.3775272,0
1,0.13669056,0.86330944,1
0,0.12287146,0.87712854,1
0,0.13506877,0.8649312,1
0,0.13484901,0.865151,1
0,0.02793622,0.9720638,1
0,0.07393521,0.9260648,1
0,0.2577449,0.7422551,1
0,0.19838893,0.80161107,1
0,0.44113445,0.55886555,1
0,0.52374756,0.47625247,0
1,0.63667715,0.36332282,0
1,0.1771406,0.8228594,1
1,0.7571163,0.24288371,0
1,0.77305603,0.22694397,0
0,0.76645184,0.23354816,0
0,0.87251973,0.12748024,0
1,0.97651935,0.023480657,0
1,0.9583849,0.041615136,0
1,0.90273625,0.097263776,0
0,0.8022285,0.19777149,0
1,0.6710672,0.32893282,0
1,0.7036739,0.2963261,0
0,0.71885824,0.28114173,0
0,0.3184343,0.6815657,1
0,0.2236824,0.7763176,1
0,0.13773865,0.86226135,1
0,0.5140935,0.48590648,0
0,0.35033798,0.649662,1
0,0.32373524,0.67626476,1
1,0.5026889,0.49731112,0
0,0.5605548,0.4394452,0
1,0.5442726,0.4557274,0
1,0.8896876,0.11031238,0
0,0.8062264,0.19377364,0
0,0.92428696,0.07571301,0
0,0.90698224,0.09301775,0
0,0.8226389,0.17736106,0
0,0.75048244,0.24951755,0
1,0.46682876,0.53317124,1
1,0.54922557,0.45077446,0
0,0.43906635,0.56093365,1
0,0.38427407,0.61572593,1
0,0.76177883,0.23822117,0
1,0.59928477,0.40071523,0
1,0.5538413,0.4461587,0
0,0.579087,0.420913,0
0,0.5130074,0.4869926,0
0,0.34207225,0.65792775,1
0,0.9430125,0.056987535,0
1,0.7651936,0.23480643,0
1,0.21738738,0.7826126,1
1,0.3394878,0.6605122,1
1,0.69013923,0.30986077,0
1,0.91299075,0.08700924,0
0,0.9888543,0.011145701,0
0,0.9510798,0.04892024,0
0,0.91070247,0.08929756,0
0,0.39243048,0.6075695,1
0,0.6876411,0.31235892,0
0,0.4369995,0.5630005,1
1,0.6723161,0.32768393,0
1,0.81628543,0.18371457,0
0,0.86193407,0.13806593,0
1,0.9342991,0.06570088,0
0,0.96783394,0.03216608,0
0,0.9793735,0.02062649,0
0,0.92255235,0.07744768,0
0,0.96460706,0.035392914,0
1,0.84163654,0.15836349,0
1,0.9644568,0.035543222,0
1,0.76070106,0.23929897,0
1,0.94690764,0.053092353,0
0,0.77928215,0.22071783,0
0,0.8947345,0.10526551,0
0,0.8777401,0.1222599,0
1,0.6597172,0.3402828,0
1,0.55870956,0.44129044,0
0,0.9022022,0.09779781,0
1,0.15635651,0.8436435,1
0,0.47574574,0.52425426,1
0,0.37236267,0.6276373,1
0,0.39305228,0.6069477,1
0,0.66190636,0.3380936,0
1,0.49066424,0.50933576,1
1,0.12881649,0.8711835,1
1,0.525581,0.47441897,0
0,0.62411743,0.37588257,0
0,0.9384027,0.06159729,0
0,0.9558385,0.04416151,0
