feature,importance
volume_std_60,0.0435574445457588
price_volatility_ratio,0.043220766921744334
price_change_30d,0.04061334197861784
rsi_ma,0.04038126589204058
macd_signal,0.04015745789762433
price_change_60d,0.03992157055580579
trend_strength_60,0.03826136328102505
sma_120_ratio,0.03692567701187597
relative_strength_200,0.035882289729537976
rsi_trend_interaction_trend_strength_20,0.03452236205620503
price_sma_50_distance_ma,0.03269054224125292
stoch_d,0.03216805011963147
price_sma_10_distance_ma,0.031210556614646043
vpt_ratio,0.03061160663926799
price_position_5,0.030484929786995563
rsi_macd_interaction,0.030344672359076053
roc_10,0.029659447481129766
sma_5_ratio,0.02953496580124689
rsi,0.029249659556036818
low_change_2d,0.029070461795571993
bb_position,0.027905731004622826
vol_mom_interaction_volatility_20d_momentum_5,0.02732430206995245
high_change_5d,0.025820676027789875
macd_volume_interaction_volume_ratio_20,0.025622534260421336
price_position_50,0.0251146270958911
volume_ratio_60,0.025065377127674614
relative_strength,0.02462312028489236
price_change_3d,0.02455366994750697
price_change_5d,0.02423382782774466
price_position_10,0.023966844239341804
low_change_3d,0.022990630464100936
price_sma_10_distance,0.022486622927145813
sma_cross_20_60,0.0016219180433580302
rsi_neutral,0.00020168641446595054
