feature,importance
resistance_distance_5,0.100489266
near_support_10,0.07126257
resistance_distance_10,0.06908653
price_position_10,0.052949216
support_distance_10,0.048149824
price_position_5,0.043962702
pvt_ratio,0.036973104
ema_5_ratio,0.03594383
price_position_50,0.03371871
support_distance_5,0.030907799
support_distance_20,0.03055763
days_since_start,0.028353771
rsi_ma,0.027305124
near_resistance_10,0.02685691
macd_signal,0.023748225
price_change_60d,0.023401361
resistance_distance_20,0.02308797
volume_ratio_60,0.021571947
stoch_d,0.021199025
relative_strength_sma_20,0.020184964
trend_strength_60,0.019788343
relative_strength_sma_200,0.017951766
high_change_5d,0.016873546
price_sma_10_distance_ma,0.015819792
vol_mom_interaction_volatility_20d_momentum_5,0.015511436
rsi_macd_interaction,0.015324023
volatility_ratio_20d,0.015289983
sma_120_distance,0.0146892695
relative_strength_sma_50_ma,0.013908399
rsi_trend_interaction_trend_strength_20,0.012986534
roc_20,0.012812971
price_change_30d,0.012586226
price_change_5d,0.012129486
low_change_3d,0.012044495
atr_ratio,0.011558588
price_volatility_ratio,0.011014692
stock splits,0.0
near_resistance_20,0.0
near_support_5,0.0
