feature,importance
open,0.03487388656240644
volume_std_60,0.031115749160646175
macd_signal,0.02990821820397122
close,0.02937528066028678
trend_strength_60,0.02884980742611378
momentum_30,0.026461870717805282
rsi_ma,0.02624003322939983
volatility_30d_annualized,0.025651178754641
price_change_60d,0.02518310664104609
price_change_30d,0.024405277520980206
stoch_d,0.024213887134701507
vpt,0.023673801252882307
momentum_60,0.023321116762115287
vpt_ratio,0.02330376283614867
cci,0.022483734873377008
price_sma_5_distance_ma,0.02224303986660225
high_change_5d,0.021401207998111006
price_channel_position_30,0.020763479839442437
price_sma_10_distance_ma,0.020454110194281387
price_position_5,0.020349684392235137
sma_50_ratio,0.019880676402202375
sma_120_ratio,0.019879046387895033
price_sma_50_distance,0.01978311631451406
price_change_20d,0.019677331161638938
sma_200_ratio,0.01956890637003542
sma_100_ratio,0.019075508123793404
price_position_50,0.018938372373738036
relative_strength_200,0.018606077938496796
ema_50_ratio,0.018191182385679863
momentum_20,0.018191149396162568
sma_120_distance,0.017774036918247773
stoch_k,0.017734123948800355
bb_position,0.017614973199431463
roc_20,0.017191650749128026
williams_r,0.017098060585456522
price_momentum_20,0.017081115789265078
price_momentum_5,0.01698946832455132
price_position_10,0.01662091068328523
roc_5,0.016396656877073607
momentum_5,0.015838273269373437
price_change_5d,0.01569534757351733
sma_10_ratio,0.015225296388310357
rsi,0.014411423109355786
price_sma_10_distance,0.014358104334125004
relative_strength,0.013548736038451834
ema_20_ratio,0.013237047998842856
price_sma_20_distance,0.012991846787566711
sma_20_ratio,0.011472434377729475
ema_30_distance,0.011356696634736716
ema_30_ratio,0.011300195531400815
