feature,importance
rsi_ma,0.04352237
trend_strength_60,0.04007363
macd_signal,0.039701212
price_position_5,0.03857688
volume_std_60,0.037386253
price_sma_50_distance_ma,0.037383977
price_volatility_ratio,0.036457963
sma_120_ratio,0.03612754
macd_histogram,0.035428565
vpt_ratio,0.03464282
price_change_60d,0.03426299
volume_cv_60,0.034032956
relative_strength_200,0.03379335
price_sma_10_distance_ma,0.033548545
price_change_30d,0.032724287
bb_position,0.032339662
roc_5,0.032224145
sma_5_ratio,0.032145444
momentum_20,0.03183582
rsi,0.031277213
price_position_10,0.029772485
relative_strength,0.029747972
low_change_2d,0.028303284
price_sma_10_distance,0.028250037
stoch_d,0.027695268
price_position_50,0.026593711
price_change_10d,0.026568053
high_change_5d,0.026018351
price_change_3d,0.024424747
low_change_3d,0.023167966
volume_ratio_60,0.021972604
