feature,importance
low_change_2d,1.0777389e-05
vpt_ratio,9.036387e-06
sma_5_ratio,8.905157e-06
high_change_5d,8.585612e-06
volume_ratio_60,8.32564e-06
price_change_5d,8.279503e-06
vol_mom_interaction_volatility_20d_momentum_5,8.012323e-06
sma_10_ratio,7.5033654e-06
macd_volume_interaction_volume_ratio_20,7.386195e-06
low_change_3d,7.1156546e-06
price_change_3d,7.0253386e-06
price_change_30d,6.5672516e-06
price_change_10d,5.838599e-06
price_sma_50_distance_ma,5.7725097e-06
price_volatility_ratio,5.624669e-06
bb_position,5.465382e-06
price_sma_10_distance_ma,5.4544125e-06
macd_signal,5.391256e-06
rsi_macd_interaction,5.2096375e-06
rsi_ma,5.133671e-06
rsi,5.092065e-06
price_change_60d,5.0102403e-06
relative_strength_200,4.8552215e-06
price_sma_20_distance,4.772701e-06
sma_120_ratio,4.7652875e-06
stoch_d,4.714128e-06
volume_std_60,4.3901564e-06
price_position_50,4.309601e-06
rsi_neutral,4.025216e-06
price_position_5,3.762905e-06
trend_strength_60,3.748033e-06
rsi_trend_interaction_trend_strength_20,3.3525396e-06
price_position_10,3.1823627e-06
sma_cross_20_60,1.9726665e-06
