true_label,pred_prob_0,pred_prob_1,prediction
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
1,1.0,0.0,0.0
0,1.0,0.0,0.0
1,1.0,0.0,0.0
1,0.7104995846748352,0.2895004153251648,0.0
0,0.6960253417491913,0.3039746582508087,0.0
0,0.6799887418746948,0.3200112581253052,0.0
0,0.6577090620994568,0.3422909379005432,0.0
0,0.6419432163238525,0.35805678367614746,0.0
0,0.6322972774505615,0.3677027225494385,0.0
0,0.6703212857246399,0.3296787142753601,0.0
0,0.6795451045036316,0.3204548954963684,0.0
1,0.6662810444831848,0.3337189555168152,0.0
0,0.6582401692867279,0.3417598307132721,0.0
1,0.6390747725963593,0.36092522740364075,0.0
1,0.6277132630348206,0.37228673696517944,0.0
0,0.637854665517807,0.362145334482193,0.0
0,0.6642177104949951,0.3357822895050049,0.0
0,0.6977328956127167,0.3022671043872833,0.0
0,0.6780454516410828,0.32195454835891724,0.0
0,0.6747440695762634,0.3252559304237366,0.0
1,0.6640225350856781,0.3359774649143219,0.0
1,0.6646329462528229,0.3353670537471771,0.0
0,0.6765677630901337,0.32343223690986633,0.0
0,0.688324511051178,0.311675488948822,0.0
0,0.674418568611145,0.325581431388855,0.0
1,0.6683378219604492,0.3316621780395508,0.0
1,0.6831364929676056,0.3168635070323944,0.0
0,0.6809939444065094,0.3190060555934906,0.0
0,0.6876294314861298,0.31237056851387024,0.0
0,0.7112487852573395,0.2887512147426605,0.0
0,0.7364716827869415,0.26352831721305847,0.0
1,0.7543010860681534,0.24569891393184662,0.0
1,0.7492500841617584,0.2507499158382416,0.0
1,0.734217643737793,0.26578235626220703,0.0
1,0.703938901424408,0.29606109857559204,0.0
1,0.7118741869926453,0.28812581300735474,0.0
0,0.705720454454422,0.294279545545578,0.0
0,0.6945132613182068,0.3054867386817932,0.0
0,0.6963750422000885,0.3036249577999115,0.0
0,0.6858502924442291,0.3141497075557709,0.0
0,0.6728940904140472,0.32710590958595276,0.0
0,0.6675316691398621,0.33246833086013794,0.0
1,0.6457905471324921,0.35420945286750793,0.0
1,0.6575527787208557,0.3424472212791443,0.0
0,0.6576614379882812,0.34233856201171875,0.0
1,0.6568436920642853,0.3431563079357147,0.0
0,0.6559627056121826,0.3440372943878174,0.0
0,0.6321596801280975,0.36784031987190247,0.0
0,0.6367875337600708,0.3632124662399292,0.0
0,0.6507592797279358,0.3492407202720642,0.0
1,0.6516094207763672,0.3483905792236328,0.0
1,0.6311359703540802,0.3688640296459198,0.0
1,0.6357445120811462,0.36425548791885376,0.0
1,0.6516294479370117,0.3483705520629883,0.0
0,0.6637805104255676,0.3362194895744324,0.0
0,0.6704099774360657,0.3295900225639343,0.0
0,0.6767131686210632,0.32328683137893677,0.0
1,0.6881636679172516,0.3118363320827484,0.0
1,0.6983826756477356,0.3016173243522644,0.0
0,0.7132363617420197,0.28676363825798035,0.0
1,0.726946085691452,0.273053914308548,0.0
0,0.744182288646698,0.255817711353302,0.0
0,0.7531940191984177,0.24680598080158234,0.0
0,0.7725210636854172,0.22747893631458282,0.0
0,0.7958744466304779,0.2041255533695221,0.0
1,0.8059247434139252,0.19407525658607483,0.0
1,0.806191086769104,0.193808913230896,0.0
1,0.8166053891181946,0.18339461088180542,0.0
0,0.8180637806653976,0.18193621933460236,0.0
0,0.8113507926464081,0.18864920735359192,0.0
0,0.8125122636556625,0.18748773634433746,0.0
