true_label,pred_prob_0,pred_prob_1,prediction
1,0.73971903,0.26028097,0
0,0.6307347,0.36926535,0
0,0.4853291,0.5146709,1
1,0.37738895,0.62261105,1
0,0.41172594,0.58827406,1
0,0.23483348,0.7651665,1
0,0.53426003,0.46573994,0
1,0.65796626,0.34203377,0
0,0.54665446,0.4533455,0
0,0.68277675,0.31722325,0
0,0.7205684,0.2794316,0
0,0.3703313,0.6296687,1
1,0.57814085,0.42185912,0
1,0.27137458,0.7286254,1
1,0.44706458,0.5529354,1
0,0.5598098,0.4401902,0
0,0.46795613,0.5320439,1
1,0.5067114,0.49328858,0
1,0.58579266,0.41420734,0
1,0.8700194,0.12998061,0
1,0.9280728,0.0719272,0
1,0.8681949,0.13180512,0
1,0.78220886,0.21779115,0
0,0.80651903,0.19348098,0
0,0.83122396,0.16877604,0
0,0.62784946,0.37215057,0
0,0.49592847,0.50407153,1
1,0.41131693,0.58868307,1
0,0.42992425,0.57007575,1
0,0.36016667,0.63983333,1
0,0.42438537,0.57561463,1
1,0.72108483,0.27891517,0
1,0.8128237,0.18717627,0
1,0.9496528,0.050347194,0
1,0.6201544,0.37984562,0
1,0.70717144,0.2928286,0
0,0.8276963,0.17230368,0
0,0.88052803,0.11947199,0
0,0.8379764,0.16202362,0
1,0.7990627,0.20093724,0
0,0.71305525,0.28694472,0
0,0.5643132,0.43568683,0
0,0.45061803,0.549382,1
0,0.6749895,0.32501048,0
0,0.7222084,0.2777916,0
0,0.80882835,0.19117166,0
0,0.78009856,0.21990147,0
0,0.7189604,0.28103957,0
0,0.81935406,0.18064597,0
1,0.45284522,0.5471548,1
0,0.2958961,0.7041039,1
0,0.4061725,0.5938275,1
1,0.12587863,0.87412137,1
0,0.40233654,0.59766346,1
0,0.41220307,0.5877969,1
0,0.44581974,0.55418026,1
1,0.55185175,0.44814828,0
1,0.37918365,0.62081635,1
1,0.39133668,0.6086633,1
1,0.48033738,0.5196626,1
1,0.7926494,0.20735061,0
1,0.76364946,0.23635054,0
1,0.31709713,0.6829029,1
1,0.29983544,0.70016456,1
1,0.81178236,0.18821764,0
1,0.8635184,0.1364816,0
0,0.89868164,0.10131833,0
0,0.80106694,0.19893305,0
0,0.7905811,0.2094189,0
1,0.36251658,0.6374834,1
0,0.27469242,0.7253076,1
0,0.27127564,0.72872436,1
0,0.27314103,0.726859,1
0,0.07763493,0.92236507,1
0,0.12627512,0.8737249,1
0,0.2123102,0.7876898,1
0,0.12556237,0.87443763,1
0,0.4162619,0.5837381,1
0,0.42794502,0.572055,1
1,0.56202036,0.43797964,0
1,0.16711086,0.83288914,1
1,0.6729841,0.3270159,0
1,0.7850852,0.21491477,0
0,0.71124613,0.28875387,0
0,0.79994106,0.20005895,0
1,0.8818474,0.1181526,0
1,0.8186185,0.18138154,0
1,0.6206268,0.37937322,0
0,0.6721107,0.3278893,0
1,0.5431284,0.45687163,0
1,0.56787765,0.43212235,0
0,0.6771219,0.32287812,0
0,0.2710111,0.7289889,1
0,0.20929384,0.79070616,1
0,0.1701442,0.8298558,1
0,0.31642175,0.68357825,1
0,0.44423527,0.55576473,1
0,0.3894649,0.6105351,1
1,0.54085296,0.45914704,0
0,0.7028754,0.2971246,0
1,0.56648993,0.43351004,0
1,0.74557626,0.25442377,0
0,0.74998164,0.25001833,0
0,0.82277775,0.17722228,0
0,0.83685476,0.16314523,0
0,0.7701806,0.22981939,0
0,0.7941333,0.20586671,0
1,0.6680299,0.3319701,0
1,0.61572677,0.38427323,0
0,0.4904077,0.5095923,1
0,0.49806476,0.50193524,1
0,0.74099696,0.25900307,0
1,0.59337366,0.40662634,0
1,0.4676416,0.5323584,1
0,0.60019857,0.39980143,0
0,0.68365175,0.31634825,0
0,0.35436088,0.6456391,1
0,0.88511133,0.11488867,0
1,0.77481353,0.22518644,0
1,0.32666188,0.6733381,1
1,0.5035953,0.4964047,0
1,0.5988989,0.4011011,0
1,0.77492875,0.22507127,0
0,0.9629805,0.037019502,0
0,0.9146297,0.08537028,0
0,0.83218145,0.16781855,0
0,0.5327687,0.46723124,0
0,0.70709974,0.29290026,0
0,0.7504644,0.24953562,0
1,0.7506803,0.24931969,0
1,0.7873224,0.21267758,0
0,0.8456436,0.15435642,0
1,0.843463,0.156537,0
0,0.86100316,0.13899684,0
0,0.94601053,0.053989485,0
0,0.91923904,0.080760956,0
0,0.91129416,0.08870584,0
1,0.82773817,0.17226185,0
1,0.91609985,0.08390015,0
1,0.73528194,0.26471806,0
1,0.8972772,0.102722846,0
0,0.7002087,0.29979128,0
0,0.8377742,0.16222578,0
0,0.838901,0.16109902,0
1,0.56594723,0.43405277,0
1,0.71993583,0.28006417,0
0,0.7809727,0.21902728,0
1,0.2402491,0.7597509,1
0,0.46567625,0.53432375,1
0,0.50410825,0.49589175,0
0,0.5514198,0.4485802,0
0,0.67480266,0.32519737,0
1,0.6975568,0.3024432,0
1,0.4160558,0.5839442,1
1,0.62839,0.37161,0
0,0.42726654,0.57273346,1
0,0.8111426,0.18885736,0
0,0.91813165,0.08186836,0
