feature,importance
roc_20,2.8130364e-06
volatility_30d_annualized,2.557904e-06
vpt_ratio,2.4540302e-06
price_momentum_20,2.2589986e-06
momentum_20,2.0813682e-06
open,2.0691427e-06
price_sma_10_distance,2.0511666e-06
close,1.9459453e-06
momentum_30,1.8449898e-06
relative_strength,1.607688e-06
sma_100_ratio,1.5504571e-06
ema_50_ratio,1.5047341e-06
bb_position,1.4824299e-06
sma_120_distance,1.4287804e-06
sma_10_ratio,1.4005782e-06
price_channel_position_30,1.3972865e-06
sma_20_ratio,1.3807714e-06
sma_120_ratio,1.380199e-06
price_sma_20_distance,1.3798935e-06
price_momentum_5,1.379699e-06
sma_50_ratio,1.3774652e-06
ema_30_distance,1.3559402e-06
price_sma_10_distance_ma,1.3525125e-06
price_sma_5_distance_ma,1.3112227e-06
relative_strength_200,1.2731582e-06
price_change_5d,1.2344468e-06
price_change_20d,1.2234857e-06
roc_5,1.2187414e-06
ema_30_ratio,1.1990085e-06
price_change_60d,1.103919e-06
volume_std_60,1.0916556e-06
high_change_5d,1.0593623e-06
cci,1.0504688e-06
price_position_5,1.0446374e-06
rsi,1.0155044e-06
momentum_60,1.0114333e-06
momentum_5,9.795033e-07
rsi_ma,9.672331e-07
vpt,9.600378e-07
price_change_30d,9.573429e-07
sma_200_ratio,8.8561404e-07
ema_20_ratio,8.758364e-07
price_position_50,8.742435e-07
macd_signal,8.3488305e-07
trend_strength_60,8.320408e-07
price_sma_50_distance,7.8749093e-07
stoch_d,7.73404e-07
williams_r,7.460471e-07
stoch_k,6.626358e-07
price_position_10,4.9912103e-07
