feature,importance
ema_60_ratio,0.026968375
volatility_30d_ma,0.025180968
macd_signal,0.02458149
sma_120_distance,0.023264613
vwap_ratio,0.021677833
momentum_30,0.0212473
sma_100_ratio,0.021208484
price_sma_5_distance_ma,0.02107143
open,0.020906376
close,0.020777604
sma_120_ratio,0.02034843
price_change_60d,0.020344576
volume_std_60,0.020343654
price_position_50,0.020020898
vpt_ratio,0.019949304
momentum_5,0.019668665
rsi_ma,0.019665552
sma_200_ratio,0.0196488
bb_position,0.019644266
momentum_20,0.019416142
ema_20_ratio,0.01929218
momentum_60,0.0191706
trend_strength_60,0.019124156
price_sma_20_distance_ma,0.018943219
price_position_10,0.018509563
cci,0.018294595
sma_50_ratio,0.018264523
roc_5,0.018139988
ema_10_ratio,0.017522529
williams_r,0.017481182
price_momentum_20,0.016766643
price_sma_50_distance,0.016456297
volatility_5d_annualized,0.016451212
stoch_d,0.015825981
ema_30_distance,0.015690705
price_channel_position_30,0.015600913
price_change_30d,0.015525974
vpt,0.015507357
price_sma_10_distance_ma,0.015189037
high_change_10d,0.015185438
ema_50_ratio,0.014934183
relative_strength_200_ma,0.014817742
stoch_k,0.0147875
price_position_5,0.014650518
price_channel_position_60,0.014286934
sma_20_ratio,0.013678245
relative_strength,0.013636047
rsi,0.013545379
high_change_5d,0.013485229
price_change_20d,0.0126950815
volatility_5d,0.012153799
sma_10_ratio,0.011816391
relative_strength_200,0.011474661
price_sma_10_distance,0.010685853
ema_60_distance,0.0104157515
ema_30_ratio,0.009305375
roc_20,0.008444077
price_sma_20_distance,0.007888744
price_momentum_5,0.0069994857
price_change_5d,0.0014221324
