feature,importance
pvt_ratio,2.7675674e-06
low_change_3d,2.7542076e-06
rsi_ma,2.2959443e-06
price_change_5d,2.2717313e-06
momentum_20,2.188404e-06
rsi_macd_interaction,2.1803535e-06
resistance_distance_5,2.159008e-06
resistance_distance_20,2.1028197e-06
support_distance_10,2.0913906e-06
price_position_50,2.0444609e-06
support_distance_20,2.0324408e-06
resistance_distance_10,1.979911e-06
ema_5_ratio,1.9533786e-06
volume_ratio_60,1.93971e-06
price_position_5,1.8987769e-06
volatility_ratio_20d,1.8900834e-06
relative_strength_sma_20,1.8724462e-06
macd_signal,1.8650537e-06
support_distance_5,1.8410299e-06
atr_ratio,1.7884515e-06
price_sma_10_distance_ma,1.6720038e-06
price_change_60d,1.6535549e-06
price_volatility_ratio,1.6329943e-06
sma_120_ratio,1.4995977e-06
stoch_d,1.4351981e-06
stock splits,1.421203e-06
vol_mom_interaction_volatility_20d_momentum_5,1.4022388e-06
price_sma_50_distance_ma,1.3730505e-06
near_resistance_10,1.3104077e-06
high_change_5d,1.2975548e-06
relative_strength_sma_200,1.2889448e-06
price_position_10,1.2700389e-06
near_resistance_20,1.2652959e-06
price_change_30d,1.2453271e-06
trend_strength_60,1.1551e-06
rsi_trend_interaction_trend_strength_20,1.0942668e-06
near_support_5,1.0836982e-06
days_since_start,1.0712223e-06
near_support_10,1.0588657e-06
