true_label,pred_prob_0,pred_prob_1,prediction
1,0.1836834,0.8163166,1
0,0.31711972,0.6828803,1
0,0.2204802,0.7795198,1
1,0.10690248,0.8930975,1
0,0.060079932,0.93992007,1
0,0.13878214,0.86121786,1
0,0.27289623,0.72710377,1
1,0.5176029,0.48239705,0
0,0.5115633,0.48843673,0
0,0.4663034,0.5336966,1
0,0.6902237,0.30977628,0
0,0.33916688,0.6608331,1
1,0.5769768,0.42302322,0
1,0.5153601,0.4846399,0
1,0.49157727,0.50842273,1
0,0.62955344,0.37044656,0
0,0.7737894,0.2262106,0
1,0.7752905,0.22470948,0
1,0.85980815,0.14019184,0
1,0.94459605,0.055403937,0
1,0.9053816,0.094618395,0
1,0.9494685,0.050531533,0
1,0.9545117,0.04548832,0
0,0.9459268,0.054073244,0
0,0.94003767,0.05996235,0
0,0.86498255,0.13501747,0
0,0.7045305,0.29546955,0
1,0.3547666,0.6452334,1
0,0.7811112,0.2188888,0
0,0.65988463,0.34011537,0
0,0.90343064,0.09656936,0
1,0.91100407,0.08899594,0
1,0.9631791,0.036820892,0
1,0.9919402,0.008059799,0
1,0.8599189,0.1400811,0
1,0.8566282,0.14337179,0
0,0.9021977,0.09780229,0
0,0.941054,0.05894604,0
0,0.9008916,0.0991084,0
1,0.87911206,0.12088794,0
0,0.7120377,0.28796235,0
0,0.7947022,0.20529781,0
0,0.5595156,0.4404844,0
0,0.43707347,0.56292653,1
0,0.81289554,0.18710443,0
0,0.8039133,0.19608672,0
0,0.93635803,0.06364197,0
0,0.71110535,0.28889465,0
0,0.6241039,0.37589613,0
1,0.34833258,0.6516674,1
0,0.14192933,0.8580707,1
0,0.45788175,0.54211825,1
1,0.05188614,0.94811386,1
0,0.70681083,0.29318917,0
0,0.6568873,0.3431127,0
0,0.38166255,0.61833745,1
1,0.69137555,0.30862445,0
1,0.26345646,0.73654354,1
1,0.6755569,0.32444313,0
1,0.65620685,0.34379312,0
1,0.8216079,0.17839213,0
1,0.73479164,0.2652084,0
1,0.1980992,0.8019008,1
1,0.24898237,0.75101763,1
1,0.8275635,0.17243648,0
1,0.82630837,0.17369163,0
0,0.8941555,0.105844475,0
0,0.87856716,0.12143282,0
0,0.6333726,0.3666274,0
1,0.16555697,0.83444303,1
0,0.14298582,0.8570142,1
0,0.16937369,0.8306263,1
0,0.21749079,0.7825092,1
0,0.024487555,0.97551244,1
0,0.029004574,0.9709954,1
0,0.4376372,0.5623628,1
0,0.41262764,0.58737236,1
0,0.5233934,0.4766066,0
0,0.35766202,0.642338,1
1,0.70576257,0.29423743,0
1,0.35280228,0.6471977,1
1,0.85658205,0.14341794,0
1,0.82516694,0.17483307,0
0,0.7615457,0.23845428,0
0,0.90601575,0.09398425,0
1,0.9793426,0.020657398,0
1,0.9702714,0.029728586,0
1,0.8712677,0.12873232,0
0,0.75980544,0.24019454,0
1,0.758787,0.24121304,0
1,0.6260272,0.3739728,0
0,0.4441237,0.5558763,1
0,0.08656299,0.913437,1
0,0.064284086,0.9357159,1
0,0.0365054,0.9634946,1
0,0.42858154,0.57141846,1
0,0.20456278,0.7954372,1
0,0.18238848,0.8176115,1
1,0.5387182,0.4612818,0
0,0.7811428,0.21885721,0
1,0.7161242,0.28387582,0
1,0.8907706,0.109229386,0
0,0.8659272,0.13407275,0
0,0.92759246,0.07240756,0
0,0.9618708,0.038129214,0
0,0.8656477,0.13435231,0
0,0.77470267,0.2252973,0
1,0.6981212,0.30187878,0
1,0.69308877,0.3069112,0
0,0.6423887,0.35761133,0
0,0.5158027,0.48419732,0
0,0.767194,0.23280601,0
1,0.60116035,0.39883965,0
1,0.68665123,0.31334874,0
0,0.8381434,0.16185658,0
0,0.7040773,0.2959227,0
0,0.48037845,0.51962155,1
0,0.9790039,0.020996068,0
1,0.7492862,0.25071383,0
1,0.29012984,0.70987016,1
1,0.25930065,0.74069935,1
1,0.85531056,0.14468944,0
1,0.93548393,0.064516075,0
0,0.9834926,0.016507417,0
0,0.92580676,0.07419327,0
0,0.9429657,0.05703434,0
0,0.60566956,0.39433044,0
0,0.81642413,0.18357588,0
0,0.53501177,0.46498823,0
1,0.7895129,0.21048711,0
1,0.8165427,0.18345733,0
0,0.8998541,0.100145854,0
1,0.9722007,0.027799297,0
0,0.986871,0.013128974,0
0,0.9889138,0.011086255,0
0,0.91273504,0.08726493,0
0,0.9416286,0.058371425,0
1,0.91846627,0.08153374,0
1,0.95151657,0.04848341,0
1,0.768157,0.231843,0
1,0.9662415,0.033758502,0
0,0.7843487,0.21565124,0
0,0.92112815,0.078871824,0
0,0.8742802,0.12571976,0
1,0.6963988,0.3036012,0
1,0.6553391,0.34466085,0
0,0.9466401,0.0533599,0
1,0.14565724,0.85434276,1
0,0.66998005,0.33001998,0
0,0.34103155,0.65896845,1
0,0.5701648,0.4298352,0
0,0.8236588,0.17634116,0
1,0.70127255,0.29872745,0
1,0.21041775,0.78958225,1
1,0.6889189,0.3110811,0
0,0.6066754,0.39332464,0
0,0.8537962,0.14620383,0
0,0.97155446,0.028445518,0
