feature,importance
sma_120_distance,0.051142823
relative_strength_200,0.03602179
open,0.025599143
ema_50_ratio,0.025178691
macd_signal,0.023755515
volatility_30d_ma,0.02257984
stoch_k,0.02216164
williams_r,0.021952482
sma_120_ratio,0.021914504
trend_strength_60,0.021748744
relative_strength,0.021689307
sma_100_ratio,0.021407524
ema_60_ratio,0.021242106
rsi_ma,0.020903919
ema_30_ratio,0.020443676
cci,0.020008432
volume_std_60,0.019722978
momentum_30,0.01964043
price_sma_20_distance_ma,0.019605955
momentum_60,0.019481018
vwap_ratio,0.019137034
price_change_60d,0.018809887
high_change_5d,0.018558197
price_sma_50_distance,0.018501282
stoch_d,0.018133692
roc_5,0.017827785
volatility_5d,0.0176471
price_sma_5_distance_ma,0.017425353
bb_position,0.017218478
price_channel_position_30,0.017121654
roc_20,0.017052766
vpt,0.016542286
sma_10_ratio,0.016076107
sma_200_ratio,0.016018305
price_position_10,0.0155820185
sma_50_ratio,0.015304549
price_sma_10_distance_ma,0.0149256475
price_sma_10_distance,0.014879845
price_position_50,0.01432201
ema_10_ratio,0.014266899
vpt_ratio,0.014226756
close,0.014147141
price_position_5,0.013914849
price_channel_position_60,0.013530719
momentum_5,0.013481139
rsi,0.013302025
sma_20_ratio,0.0127835255
high_change_10d,0.012503982
ema_30_distance,0.01240627
ema_20_ratio,0.012118719
relative_strength_200_ma,0.011853917
volatility_5d_annualized,0.009671663
price_momentum_20,0.009053274
ema_60_distance,0.008196805
price_change_30d,0.0081726005
momentum_20,0.007757238
price_sma_20_distance,0.0013279928
price_change_20d,0.0
price_momentum_5,0.0
price_change_5d,0.0
